[1] = {502, 6, 315.85800170898, -1769.4300537109, 4.6223998069763, 'Beach Avenue', 1000000},
[950] = {1483, 10, -2627.6398925781, 2292.0200195313, 8.3148698806763, 'West Ave.', 180000},
[951] = {1484, 10, -2627.6398925781, 2283.4599609375, 8.3148698806763, 'West Ave.', 180000},
[952] = {1485, 16, -2523.9599609375, 2238.8601074219, 5.3984398841858, 'Allerton Ave.', 1},
[953] = {1486, 24, -2385.6201171875, 2215.6398925781, 4.9843797683716, 'Watching Tower', 80000},
[954] = {1487, 10, 653.59399414063, -1714.0899658203, 14.764800071716, 'Hawk St.', 100000},
[955] = {1488, 10, 652.65197753906, -1694, 14.55060005188, 'Hawk St.', 1},
[956] = {1489, 10, 657.20001220703, -1652.5999755859, 15.406200408936, 'Hawk St.', 250000},
[957] = {1490, 13, 656.09497070313, -1635.8699951172, 15.861700057983, 'Hawk St.', 280000},
[958] = {1491, 13, 653.23999023438, -1619.8800048828, 15, 'Hawk St.', 1},
[959] = {1492, 13, 692.7919921875, -1602.7700195313, 15.046899795532, 'Hawk St.', 1},
[960] = {1493, 16, 697.28900146484, -1627.0300292969, 3.7491700649261, 'Pilow St.', 300000},
[961] = {1494, 16, 693.76702880859, -1645.8000488281, 4.09375, 'Pilow St.', 300000},
[962] = {1495, 16, 694.81201171875, -1690.6800537109, 4.3461198806763, 'Pilow St.', 300000},
[963] = {1496, 16, 693.54901123047, -1705.9000244141, 3.8194799423218, 'Pilow St.', 300000},
[964] = {1497, 10, 769.22399902344, -1745.9699707031, 13.077300071716, 'Hill St.', 200000},
[965] = {1498, 10, 769.12097167969, -1726.2299804688, 13.432100296021, 'Hill St.', 300000},
[966] = {1499, 10, 769.22698974609, -1696.5999755859, 5.1554198265076, 'Hill St.', 300000},
[967] = {1500, 10, 768.07897949219, -1655.8100585938, 5.6093797683716, 'Hill St.', 200000},
[968] = {1501, 10, 766.91101074219, -1605.8499755859, 13.803899765015, 'Hill St.', 200000},
[969] = {1502, 16, -2437.5100097656, 2354.9299316406, 5.443069934845, 'Lucy Ave.', 300000},
[970] = {1507, 22, 738.96197509766, -1418.5100097656, 13.523400306702, 'All Saints Avenue', 3000000},
[971] = {1508, 8, 725.68298339844, -1440.4499511719, 13.539099693298, 'Boat house', 3000000},
[972] = {1509, 15, 657.23297119141, -1434.1099853516, 14.851599693298, 'Boat street', 120000},
[973] = {1510, 15, 683.53399658203, -1435.4899902344, 14.851599693298, 'Boat street', 120000},
[974] = {1511, 15, 675.14599609375, -1430.5500488281, 14.851599693298, 'Boat street', 120000},
[975] = {1512, 15, 662.43103027344, -1440.5300292969, 14.851599693298, 'Boat street', 120000},
[976] = {1513, 15, 662.43103027344, -1466.8000488281, 14.851599693298, 'Boat street', 120000},
[977] = {1514, 15, 657.42700195313, -1481.2800292969, 14.851599693298, 'Boat street', 120000},
[978] = {1515, 15, 662.43200683594, -1487.6199951172, 14.851599693298, 'Boat street', 120000},
[979] = {1516, 15, 662.43103027344, -1513.8699951172, 14.851599693298, 'Boat street', 120000},
[980] = {1517, 15, 657.58898925781, -1528.4599609375, 14.851599693298, 'Boat street', 120000},
[981] = {1518, 15, 662.44201660156, -1534.7800292969, 14.851599693298, 'Boat street', 120000},
[982] = {1519, 23, -2180.5300292969, -2258.1599121094, 33.320301055908, 'Brock St.', 20000},
[983] = {1520, 23, -2192, -2255.1101074219, 33.320301055908, 'Brock St.', 20000},
[984] = {1521, 23, -2193.4099121094, -2253.9899902344, 33.320301055908, 'Brock St.', 20000},
[985] = {1522, 23, -2198.8898925781, -2243.5900878906, 33.320301055908, 'Brock St.', 1},
[986] = {1523, 23, -2193.2900390625, -2254.0900878906, 30.703300476074, 'Brock St.', 21000},
[987] = {1524, 23, -2191.9499511719, -2255.1499023438, 30.69529914856, 'Brock St.', 20000},
[988] = {1525, 23, -2198.8898925781, -2243.5900878906, 30.784000396729, 'Brock St.', 20000},
[989] = {1526, 14, 648.85400390625, -1536.7800292969, 14.933699607849, 'Hawk St.', 120000},
[990] = {1527, 23, -2180.5700683594, -2258.2099609375, 30.639400482178, 'Brock St.', 20000},
[991] = {1528, 14, 648.85498046875, -1489.6600341797, 14.841799736023, 'Hawk St.', 120000},
[992] = {1529, 14, 648.84698486328, -1442.4000244141, 14.726099967957, 'Hawk St.', 120000},
[993] = {1530, 14, 685.48297119141, -1421.9100341797, 14.774600028992, 'All Saints Avenue', 120000},
[994] = {1531, 26, -2075.7099609375, -2312.7299804688, 31.131299972534, 'Brock St.', 150000},
[995] = {1535, 23, -2069.3701171875, -2495.1899414063, 31.066799163818, 'Camper park', 20000},
[996] = {1536, 23, -2058.0500488281, -2503.5700683594, 31.066799163818, 'Camper park', 20000},
[997] = {1537, 23, -2045.0799560547, -2522.3999023438, 31.066799163818, 'Camper park', 20000},
[998] = {1538, 19, 934.67297363281, -1443.0600585938, 13.546899795532, 'Saints Boulevard', 220000},
[999] = {1539, 19, 934.67297363281, -1451.7199707031, 13.546899795532, 'Saints Boulevard', 220000},
[1000] = {1540, 23, -2031.3299560547, -2538.9599609375, 31.066799163818, 'Camper park', 20000},
[1001] = {1541, 23, -2042.4200439453, -2558.7800292969, 30.841999053955, 'Camper park', 20000},
[1002] = {1543, 23, -2053.0200195313, -2544.6599121094, 31.066799163818, 'Camper park', 20000},
[1003] = {1544, 23, -2067.7700195313, -2536.7900390625, 30.841999053955, 'Camper park', 20000},
[1004] = {1546, 23, -2075.2399902344, -2526.1201171875, 31.066799163818, 'Camper park', 20000},
[1005] = {1547, 23, -2087.0700683594, -2510.6101074219, 31.066799163818, 'Camper park', 20000},
[1006] = {1549, 23, -2101.0600585938, -2532.6398925781, 31.066799163818, 'Camper park', 30000},
[1007] = {1550, 23, -2081.9399414063, -2548.3100585938, 30.841999053955, 'Camper park', 20000},
[1008] = {1552, 23, -2068.7600097656, -2561.6298828125, 31.066799163818, 'Camper park', 20000},
[1009] = {1560, 15, -2220.3798828125, -2399.8701171875, 32.582298278809, 'Flower St.', 120000},
[1010] = {1561, 15, -2239.3100585938, -2423.7600097656, 32.707298278809, 'Flower St.', 120000},
[1011] = {1562, 15, -2214, -2451.8999023438, 31.816299438477, 'Flower St.', 120000},
[1012] = {1563, 19, 893.61999511719, -1635.6999511719, 14.929699897766, 'Washington Flats', 280000},
[1013] = {1564, 19, 865.19897460938, -1633.8499755859, 14.929699897766, 'Washington Flats', 280000},
[1014] = {1565, 15, -2224.419921875, -2483, 31.816299438477, 'Flower St.', 120000},
[1015] = {1566, 15, -2193.0700683594, -2510.3999023438, 31.816299438477, 'Flower St.', 120000},
[1016] = {1567, 15, -2181.080078125, -2519.9399414063, 31.816299438477, 'Flower St.', 120000},
[1017] = {1568, 19, 987.4990234375, -1624.5200195313, 14.929699897766, 'Washington Flats', 260000},
[1018] = {1569, 15, -2173.7800292969, -2481.5500488281, 31.816299438477, 'Flower St.', 120000},
[1019] = {1570, 15, -2161.3701171875, -2535.6101074219, 31.816299438477, 'Flower St.', 150000},
[1020] = {1571, 15, -2132.7199707031, -2511.0100097656, 31.816299438477, 'Flower St.', 120000},
[1021] = {1572, 8, -20.660200119019, 81.875, 3.1096498966217, 'CSG Farm', 8000000},
[1022] = {1573, 24, 166.2740020752, -120.23400115967, 1.5548900365829, 'Peach Ave.', 30000},
[1023] = {1574, 24, 178.2559967041, -120.23400115967, 1.5490399599075, 'Peach Ave.', 30000},
[1024] = {1575, 24, 189.41900634766, -120.2259979248, 1.5484900474548, 'Peach Ave.', 30000},
[1025] = {1576, 24, 201.42900085449, -120.23300170898, 1.5514199733734, 'Peach Ave.', 30000},
[1026] = {1577, 24, 209.08399963379, -112.61199951172, 1.5507800579071, 'Peach Ave.', 30000},
[1027] = {1578, 24, 209.08299255371, -102.59799957275, 1.5582400560379, 'Peach Ave.', 30000},
[1028] = {1579, 24, 201.47300720215, -94.971702575684, 1.5549900531769, 'Peach Ave.', 30000},
[1029] = {1580, 24, 166.2740020752, -94.973602294922, 1.5548900365829, 'Peach Ave.', 30000},
[1030] = {1581, 24, 158.6309967041, -102.58399963379, 1.5567200183868, 'Peach Ave.', 30000},
[1031] = {1582, 24, 158.6309967041, -112.62899780273, 1.5567200183868, 'Peach Ave.', 30000},
[1032] = {1583, 24, 160.63200378418, -102.57900238037, 4.8964700698853, 'Peach Ave.', 30000},
[1033] = {1584, 24, 166.38800048828, -96.971702575684, 4.8964700698853, 'Peach Ave.', 30000},
[1034] = {1585, 24, 178.3090057373, -96.971702575684, 4.8964700698853, 'Peach Ave.', 30000},
[1035] = {1586, 24, 160.63200378418, -112.5, 4.8964700698853, 'Peach Ave.', 30000},
[1036] = {1587, 24, 166.30700683594, -118.23300170898, 4.8964700698853, 'Peach Ave.', 30000},
[1037] = {1588, 24, 178.33599853516, -118.23300170898, 4.8964700698853, 'Peach Ave.', 30000},
[1038] = {1589, 24, 201.34300231934, -118.23400115967, 4.8964700698853, 'Peach Ave.', 30000},
[1039] = {1590, 24, 207.07499694824, -112.40899658203, 4.8964700698853, 'Peach Ave.', 30000},
[1040] = {1591, 24, 201.4409942627, -96.971702575684, 4.8964700698853, 'Peach Ave.', 30000},
[1041] = {1592, 24, 189.41400146484, -96.971702575684, 4.8964700698853, 'Peach Ave.', 30000},
[1042] = {1593, 2, 992.63098144531, -1817.6300048828, 13.894100189209, 'boulevard avenue', 200000},
[1043] = {1594, 2, 981.05401611328, -1814.8399658203, 13.889100074768, 'boulevard avenue', 200000},
[1044] = {1595, 2, 969.57397460938, -1812.0200195313, 13.883500099182, 'boulevard avenue', 200000},
[1045] = {1596, 2, 958.0830078125, -1809.1700439453, 13.881400108337, 'boulevard avenue', 100000},
[1046] = {1597, 2, 933.74298095703, -1805.2099609375, 13.843299865723, 'boulevard avenue', 88000},
[1047] = {1598, 2, 921.98199462891, -1803.8900146484, 13.837599754333, 'boulevard avenue', 1},
[1048] = {1599, 2, 909.84497070313, -1802.6500244141, 13.798199653625, 'boulevard avenue', 10000},
[1049] = {1600, 31, 883.12799072266, -1800.3800048828, 13.801600456238, 'boulevard avenue', 160000},
[1050] = {1601, 31, 866.59002685547, -1798.9399414063, 13.815699577332, 'boulevard avenue', 200000},
[1051] = {1603, 14, 154.31199645996, -1946.6199951172, 5.3894000053406, 'Beach Tower', 800000},
[1052] = {1607, 23, -89.176803588867, -1564.4499511719, 3.0043098926544, 'Camper Park', 10000},
[1053] = {1608, 23, -68.662101745605, -1545.7600097656, 3.0043098926544, 'Camper Park', 15000},
[1054] = {1609, 23, -55.905300140381, -1555.7199707031, 2.6107199192047, 'Camper Park', 5000},
[1055] = {1610, 23, -44.331100463867, -1563.4300537109, 2.5969300270081, 'Camper Park', 5000},
[1056] = {1611, 23, -65.222702026367, -1573.8800048828, 2.6107199192047, 'Camper Park', 20000},
[1057] = {1612, 23, -76.2041015625, -1581.0100097656, 2.6171898841858, 'Camper Park', 1},
[1058] = {1613, 23, -75.248001098633, -1598.1899414063, 2.6171898841858, 'Camper Park', 10000},
[1059] = {1614, 23, -91.218803405762, -1592.5699462891, 3.0043098926544, 'Camper Park', 10000},
[1060] = {1615, 23, -102.50900268555, -1576.0400390625, 2.6171898841858, 'Camper Park', 20000},
[1061] = {1616, 31, -2789.169921875, -181.43200683594, 10.0625, 'Washington St.', 190000},
[1062] = {1617, 10, -2791.3701171875, -168.2559967041, 7.2019500732422, 'Washington St.', 195000},
[1063] = {1618, 31, -2724.6201171875, -191.14399719238, 4.3359398841858, 'Apple St.', 190000},
[1064] = {1619, 12, -2786.75, -175.39599609375, 10.0625, 'Washington St.', 100000},
[1065] = {1620, 12, -2791.7900390625, -160.46800231934, 10.054699897766, 'Washington St.', 180000},
[1066] = {1621, 24, -2792.830078125, -153.07699584961, 7.6349000930786, 'Washington St.', 190000},
[1067] = {1622, 31, -2686.8200683594, -188.08500671387, 7.2031202316284, 'Apple St.', 190000},
[1068] = {1623, 25, -2791.580078125, -145.94299316406, 7.8593797683716, 'Washington St.', 190000},
[1069] = {1624, 10, -2687.8898925781, -175.11199951172, 4.3425798416138, 'Apple St.', 180000},
[1070] = {1625, 13, -2791.8898925781, -134.46699523926, 10.054699897766, 'Washington St.', 180000},
[1071] = {1626, 10, -2723.0300292969, -179.07699584961, 7.2031202316284, 'Apple St.', 180000},
[1072] = {1627, 10, -2723.330078125, -166.39799499512, 5, 'Apple St.', 180000},
[1073] = {1628, 10, -2724.669921875, -162.65400695801, 4.3425798416138, 'Apple St.', 180000},
[1074] = {1629, 25, -2793.1398925781, -127.12999725342, 7.1875, 'Washington St.', 190000},
[1075] = {1630, 10, -2723.1101074219, -139.39100646973, 7.2031202316284, 'Apple St.', 180000},
[1076] = {1631, 10, -2723.3400878906, -127.87799835205, 5, 'Apple St.', 180000},
[1077] = {1632, 10, -2723.1201171875, -113.39199829102, 7.2031202316284, 'Apple St.', 180000},
[1078] = {1633, 10, -2689.5100097656, -167.28799438477, 7.2031202316284, 'Apple St.', 180000},
[1079] = {1634, 10, -2725.75, -92.439498901367, 7.2031202316284, 'Apple St.', 180000},
[1080] = {1635, 10, -2724.6799316406, -105.49700164795, 4.3425798416138, 'Apple St.', 180000},
[1081] = {1636, 10, -2690.5, -159.87800598145, 4.7721199989319, 'Apple St.', 180000},
[1082] = {1637, 10, -2687.8999023438, -89.497100830078, 4.3359398841858, 'Apple St.', 180000},
[1083] = {1638, 10, -2689.4499511719, -101.60399627686, 7.2031202316284, 'Apple St.', 180000},
[1084] = {1639, 12, -2786.7600097656, -118.32299804688, 10.0625, 'Washington St.', 100000},
[1085] = {1640, 10, -2689.2299804688, -152.74600219727, 5, 'Apple St.', 180000},
[1086] = {1641, 10, -2689.2399902344, -114.22499847412, 5, 'Apple St.', 180000},
[1087] = {1642, 10, -2687.8898925781, -117.91600036621, 4.3425798416138, 'Apple St.', 180000},
[1088] = {1643, 10, -2689.6000976563, -141.28799438477, 7.2031202316284, 'Apple St.', 180000},
[1089] = {1644, 10, -2690.7900390625, -133.9409942627, 4.3359398841858, 'Apple St.', 180000},
[1090] = {1645, 10, -2790.25, -111.2379989624, 7.2019500732422, 'Washington St.', 195000},
[1091] = {1646, 10, -2721.7800292969, -146.68600463867, 4.3359398841858, 'Apple St.', 180000},
[1092] = {1647, 10, -2790.25, -82.603500366211, 7.1953101158142, 'Washington St.', 195000},
[1093] = {1648, 10, -2722.0700683594, -120.76100158691, 4.7721199989319, 'Apple St.', 180000},
[1094] = {1649, 10, -2791.580078125, -107.46800231934, 7.8593797683716, 'Washington St.', 195000},
[1095] = {1650, 10, -2791.8500976563, -94.781196594238, 10.054699897766, 'Apple St.', 180000},
[1096] = {1651, 12, -2786.7600097656, -89.754898071289, 10.0625, 'Washington St.', 100000},
[1097] = {1652, 12, -2728.1599121094, -184.22099304199, 7.2031202316284, 'Apple St.', 100000},
[1098] = {1653, 12, -2684.5700683594, -182.16900634766, 7.2031202316284, 'Apple St.', 100000},
[1099] = {1654, 12, -2728.1599121094, -155.65100097656, 7.2031202316284, 'Apple St.', 100000},
[1100] = {1655, 12, -2684.4099121094, -125.14399719238, 7.2031202316284, 'Apple St.', 100000},
[1101] = {1656, 12, -2684.5700683594, -96.572303771973, 7.2031202316284, 'Apple St.', 100000},
[1102] = {1657, 12, -2728, -98.435501098633, 7.2031202316284, 'Apple St.', 100000},
[1103] = {1658, 12, -2728.1899414063, -50.9541015625, 7.2031202316284, 'Apple St.', 100000},
[1104] = {1659, 12, -2684.5700683594, 129.97799682617, 7.2031202316284, 'Apple St.', 100000},
[1105] = {1660, 31, -2686.7900390625, 115.40000152588, 7.1953101158142, 'Apple St.', 180000},
[1106] = {1661, 31, -2725.7900390625, -36.404300689697, 7.1953101158142, 'Apple St.', 180000},
[1107] = {1662, 10, -2722.1101074219, -44.8125, 4.7719497680664, 'Apple St.', 190000},
[1108] = {1663, 10, -2721.8100585938, -23.231399536133, 4.5728001594543, 'Apple St.', 190000},
[1109] = {1664, 10, -2723.0300292969, -17.318399429321, 7.2031202316284, 'Apple St.', 190000},
[1110] = {1665, 10, -2724.7099609375, -58.080101013184, 4.3425798416138, 'Apple St.', 180000},
[1111] = {1666, 10, -2723.0100097656, 4.4833998680115, 7.2031202316284, 'Apple St.', 190000},
[1112] = {1667, 10, -2722.1000976563, 14.568400382996, 4.7717800140381, 'Apple St.', 180000},
[1113] = {1668, 10, -2723.2099609375, 21.903299331665, 7.2031202316284, 'Apple St.', 190000},
[1114] = {1669, 10, -2689.4499511719, 57.086898803711, 7.2031202316284, 'Apple St.', 190000},
[1115] = {1670, 10, -2689.4799804688, 96.318397521973, 7.2031202316284, 'Apple St.', 190000},
[1116] = {1671, 10, -2690.7700195313, 102.16400146484, 4.5729598999023, 'Apple St.', 190000},
[1117] = {1672, 10, -2690.4799804688, 64.494102478027, 4.7714400291443, 'Apple St.', 180000},
[1118] = {1673, 10, -2690.4799804688, 123.74500274658, 4.7717800140381, 'Apple St.', 190000},
[1119] = {1674, 10, -2687.8798828125, 136.91299438477, 4.3425798416138, 'Apple St.', 190000},
[1120] = {1675, 12, -2786.7600097656, 0.1875, 10.0625, 'Washington St.', 100000},
[1121] = {1676, 10, -2689.5300292969, 74.507797241211, 7.2031202316284, 'Apple St.', 180000},
[1122] = {1677, 31, -2789.169921875, -52.603500366211, 10.0625, 'Washington St.', 190000},
[1123] = {1678, 10, -2791.580078125, -35.803699493408, 7.8593797683716, 'Washington St.', 195000},
[1124] = {1679, 10, -2790.25, 7.3281202316284, 7.1953101158142, 'Washington St.', 195000},
[1125] = {1680, 10, -2790.25, 126.8929977417, 7.2019500732422, 'Washington St.', 195000},
[1126] = {1681, 10, -2791.919921875, -41.815399169922, 10.054699897766, 'Washington St.', 180000},
[1127] = {1682, 10, -2791.8601074219, -24.397499084473, 10.054699897766, 'Washington St.', 180000},
[1128] = {1683, 10, -2791.9099121094, 77.594703674316, 10.054699897766, 'Washington St.', 180000},
[1129] = {1684, 10, -2791.8200683594, 103.59600067139, 10.054699897766, 'Washington St.', 180000},
[1130] = {1685, 12, -2786.75, 62.71480178833, 10.0625, 'Washington St.', 100000},
[1131] = {1686, 10, -2791.9499511719, 143.27099609375, 10.054699897766, 'Washington St.', 180000},
[1132] = {1687, 12, -2786.7600097656, 119.73300170898, 10.0625, 'Washington St.', 100000},
[1133] = {1688, 10, -2791.9399414063, 194.57699584961, 10.054699897766, 'Washington St.', 180000},
[1134] = {1689, 10, -2791.830078125, 212.00100708008, 10.054699897766, 'Washington St.', 180000},
[1135] = {1690, 31, -2789.1799316406, 183.56300354004, 10.0625, 'Washington St.', 190000},
[1136] = {1691, 10, -2791.5900878906, 130.57800292969, 7.8593797683716, 'Washington St.', 180000},
[1137] = {1692, 10, -2793.1398925781, 110.95099639893, 7.1875, 'Washington St.', 180000},
[1138] = {1693, 10, -2791.580078125, 92.139602661133, 7.8593797683716, 'Washington St.', 180000},
[1139] = {1694, 10, -2791.580078125, -17.671899795532, 7.8593797683716, 'Washington St.', 195000},
[1140] = {1695, 10, -2792.8400878906, 84.950202941895, 7.6311497688293, 'Washington St.', 180000},
[1141] = {1696, 10, -2790.2399902344, 69.700202941895, 7.2019500732422, 'Washington St.', 180000},
[1142] = {1697, 10, -2793.1398925781, 21.140600204468, 7.1875, 'Washington St.', 180000},
[1143] = {1698, 31, -2793.1398925781, 11.144499778748, 7.4328198432922, 'Washington St.', 190000},
[1144] = {1699, 10, -2791.5900878906, 200.54499816895, 7.8593797683716, 'Washington St.', 180000},
[1145] = {1700, 31, -2791.6000976563, 218.61599731445, 7.8593797683716, 'Washington St.', 190000},
[1146] = {1701, 17, 31.410200119019, 923.83898925781, 23.600900650024, 'Carson Merk', 160000},
[1147] = {1702, 17, -15.243200302124, 934.2919921875, 21.105899810791, 'Carson Merk', 160000},
[1148] = {1703, 17, -152.52799987793, 881.78601074219, 18.440000534058, 'Carson Merk', 160000},
[1149] = {1704, 23, 21.372999191284, 1344.1300048828, 9.281120300293, 'Harbor Rd', 40000},
[1150] = {1705, 23, 26.785200119019, 1361.9200439453, 9.1718797683716, 'Harbor Rd', 40000},
[1151] = {1706, 23, 4.6074199676514, 1344.3299560547, 9.281120300293, 'Harbor Rd', 40000},
[1152] = {1707, 23, -21.356399536133, 1348.1199951172, 9.1718797683716, 'Harbor Rd', 40000},
[1153] = {1708, 23, -29.351600646973, 1363.3599853516, 9.281120300293, 'Harbor Rd', 40000},
[1154] = {1709, 23, -20.697299957275, 1388.2299804688, 9.281120300293, 'Harbor Rd', 40000},
[1155] = {1710, 23, -1.2929699420929, 1394.6999511719, 9.1718797683716, 'Harbor Rd', 40000},
[1156] = {1711, 23, 4.8027300834656, 1380.6099853516, 9.281120300293, 'Harbor Rd', 40000},
